2023-10-05 08:18:16,946 | INFO | ulauncher: main() | Ulauncher version 5.15.4
2023-10-05 09:29:36,854 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:29:36,936 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:29:39,892 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.kbialek.ulauncher-bitwarden"
2023-10-05 09:29:39,972 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.kbialek.ulauncher-bitwarden"
2023-10-05 09:29:39,974 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:32:43,706 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_add() | Add extension: https://github.com/brpaz/ulauncher-docker
2023-10-05 09:32:45,339 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.brpaz.ulauncher-docker" started. PID 39962
2023-10-05 09:32:46,045 | ERROR | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.brpaz.ulauncher-docker" exited instantly with code 1
2023-10-05 09:32:46,045 | ERROR | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.brpaz.ulauncher-docker" failed with an error: docker.errors.DockerException: Error while fetching server API version: ('Connection aborted.', PermissionError(13, 'Permission denied'))

2023-10-05 09:33:09,181 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_add() | Add extension: https://github.com/friday/ulauncher-clipboard
2023-10-05 09:33:10,373 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.friday.ulauncher-clipboard" started. PID 40065
2023-10-05 09:33:10,758 | INFO | ulauncher.api.server.ExtensionController: handleConnected() | Extension "com.github.friday.ulauncher-clipboard" connected
2023-10-05 09:33:10,759 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesEvent to "com.github.friday.ulauncher-clipboard"
2023-10-05 09:33:16,362 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_add() | Add extension: https://github.com/noam09/ulauncher-gnome-control-center
2023-10-05 09:33:17,620 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.noam09.ulauncher-gnome-control-center" started. PID 40093
2023-10-05 09:33:17,983 | INFO | ulauncher.api.server.ExtensionController: handleConnected() | Extension "com.github.noam09.ulauncher-gnome-control-center" connected
2023-10-05 09:33:17,983 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesEvent to "com.github.noam09.ulauncher-gnome-control-center"
2023-10-05 09:33:24,965 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_add() | Add extension: https://github.com/man0xff/ulauncher-bookmarks
2023-10-05 09:33:25,211 | ERROR | ulauncher.ui.windows.PreferencesUlauncherDialog: on_scheme_callback() | GithubExtensionError: Could not find versions.json file using URL "https://raw.githubusercontent.com/man0xff/ulauncher-bookmarks/HEAD/versions.json"
2023-10-05 09:33:36,653 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_add() | Add extension: https://github.com/jetbug123/ulauncher-ssh
2023-10-05 09:33:37,812 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.jetbug123.ulauncher-ssh" started. PID 40138
2023-10-05 09:33:37,947 | INFO | ulauncher.api.server.ExtensionController: handleConnected() | Extension "com.github.jetbug123.ulauncher-ssh" connected
2023-10-05 09:33:37,948 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesEvent to "com.github.jetbug123.ulauncher-ssh"
2023-10-05 09:33:49,801 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:33:49,802 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:33:49,810 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:33:59,009 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:33:59,762 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:33:59,895 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-10-05 09:33:59,987 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-10-05 09:34:00,008 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2023-10-05 09:34:00,373 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:34:01,578 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2023-10-05 09:34:01,760 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-10-05 09:34:01,902 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-10-05 09:34:02,097 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:02,932 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-10-05 09:34:05,700 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.friday.ulauncher-clipboard"
2023-10-05 09:34:05,813 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.friday.ulauncher-clipboard"
2023-10-05 09:34:05,815 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:06,795 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-10-05 09:34:07,368 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.friday.ulauncher-clipboard"
2023-10-05 09:34:07,433 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.friday.ulauncher-clipboard"
2023-10-05 09:34:07,434 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:34:25,095 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:34:25,097 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:25,667 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:34:26,012 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:26,066 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:26,071 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:29,441 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,473 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,473 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:29,590 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,674 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,674 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:29,752 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,775 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,775 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:29,830 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,875 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:29,876 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:31,574 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:31,579 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:31,579 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:31,736 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:31,780 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:31,780 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:31,838 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:31,881 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:31,881 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:32,000 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,082 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,083 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:32,490 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,584 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,584 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,685 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,686 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:32,772 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,786 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,787 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:32,882 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,887 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:32,888 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:33,008 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,088 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,089 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:33,201 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,290 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,312 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,390 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,419 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,491 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,492 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:33,617 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,692 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:34:33,694 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:34:33,881 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:34:33,930 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:35:08,715 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:35:08,715 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:35:08,715 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:35:08,715 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:35:08,715 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:35:08,715 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:35:08,716 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:35:08,716 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:35:08,716 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:35:09,791 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:35:09,895 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:35:10,448 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:10,455 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:10,462 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:35:12,139 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:35:12,677 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:12,761 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:12,765 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:35:14,297 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.tuanpham-dev.ulauncher-better-calculator"
2023-10-05 09:35:14,364 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.tuanpham-dev.ulauncher-better-calculator"
2023-10-05 09:35:14,365 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:35:15,763 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:35:15,921 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:35:16,498 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:35:16,650 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:35:18,156 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:18,173 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:18,177 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:35:18,870 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:18,876 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:18,880 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:35:19,214 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:19,277 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.dynobo.ulauncher-list-keywords"
2023-10-05 09:35:19,278 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:35:33,368 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:35:33,374 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:35:33,808 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:35:33,931 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:35:34,048 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2023-10-05 09:35:34,641 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:35:34,748 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-10-05 09:35:34,855 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:35:35,904 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.sevir.ulauncher-dotdesktop-opener"
2023-10-05 09:35:35,906 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.sevir.ulauncher-dotdesktop-opener"
2023-10-05 09:35:35,907 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:35:37,531 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:35:38,201 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:35:38,211 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:35:38,212 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:35:49,925 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:35:49,928 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:35:50,532 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:35:51,998 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:35:52,034 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:35:52,036 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:35:56,109 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:35:56,340 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:36:09,990 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:36:09,991 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:36:10,502 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:36:10,699 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
